,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,2,,2,0
2,0,,0,0
3,4,,2,2
4,,1,1,0
5,0,,0,0
6,3,,1,2
7,0,,0,0
8,,0,0,0
9,1,,1,0
10,0,,0,0
11,,0,0,0
12,4,,2,2
13,0,,0,0
14,0,,0,0
15,,1,1,0
16,0,,0,0
17,,1,1,0
18,,1,0,1
19,0,,0,0
20,,0,0,0
21,,2,2,0
22,,1,1,0
23,2,,1,1
24,2,,2,0
25,4,,3,1
26,,0,0,0
27,2,,0,2
28,,1,1,0
29,2,,2,0
30,3,,3,0
31,3,,1,2
32,2,,1,1
33,3,,2,1
34,1,,1,0
35,1,,1,0
36,,0,0,0
37,,0,0,0
38,1,,1,0
39,0,,0,0
40,3,,1,2
41,1,,1,0
42,2,,2,0
43,,0,0,0
44,,0,0,0
45,0,,0,0
46,,2,2,0
47,1,,1,0
48,3,,2,1
49,0,,0,0
50,0,,0,0
51,4,,3,1
52,,0,0,0
53,0,,0,0
54,3,,0,3
55,1,,1,0
56,,0,0,0
57,0,,0,0
58,,1,1,0
59,2,,1,1
60,1,,0,1
61,,0,0,0
62,1,,1,0
63,2,,2,0
64,1,,1,0
65,2,,2,0
66,0,,0,0
67,3,,1,2
68,,0,0,0
69,,0,0,0
70,0,,0,0
71,1,,1,0
72,,0,0,0
73,2,,1,1
74,1,,1,0
75,,1,1,0
76,0,,0,0
77,5,,4,1
78,,1,1,0
79,0,,0,0
80,2,,1,1
81,0,,0,0
82,2,,2,0
83,0,,0,0
84,,2,2,0
85,,2,1,1
86,,1,1,0
87,0,,0,0
88,,0,0,0
89,0,,0,0
90,2,,2,0
91,1,,1,0
92,0,,0,0
93,1,,1,0
94,,1,1,0
95,,0,0,0
96,1,,0,1
97,2,,1,1
98,1,,1,0
99,2,,2,0
100,1,,1,0
101,,0,0,0
102,0,,0,0
103,1,,1,0
104,1,,0,1
105,0,,0,0
106,0,,0,0
107,0,,0,0
108,,0,0,0
109,0,,0,0
110,1,,1,0
111,0,,0,0
112,1,,1,0
113,1,,1,0
114,,1,1,0
115,1,,1,0
116,1,,0,1
117,0,,0,0
118,0,,0,0
119,0,,0,0
120,,0,0,0
121,,0,0,0
122,3,,2,1
123,1,,1,0
124,2,,2,0
125,0,,0,0
126,,0,0,0
127,0,,0,0
128,,0,0,0
129,0,,0,0
130,1,,1,0
131,1,,1,0
132,,0,0,0
133,0,,0,0
134,1,,1,0
135,0,,0,0
136,1,,1,0
137,,0,0,0
138,1,,1,0
139,1,,0,1
140,1,,1,0
141,0,,0,0
142,0,,0,0
143,3,,2,1
144,,1,1,0
145,,0,0,0
146,0,,0,0
147,1,,1,0
148,2,,1,1
149,0,,0,0
150,1,,0,1
151,,0,0,0
152,0,,0,0
153,2,,1,1
154,0,,0,0
155,0,,0,0
156,0,,0,0
157,,1,0,1
158,0,,0,0
159,4,,3,1
160,,0,0,0
161,,0,0,0
162,,0,0,0
163,0,,0,0
164,2,,1,1
165,,0,0,0
166,,1,1,0
167,1,,1,0
168,0,,0,0
169,2,,2,0
170,0,,0,0
171,2,,2,0
172,2,,2,0
173,,0,0,0
174,1,,1,0
175,2,,2,0
176,2,,2,0
177,2,,2,0
178,1,,1,0
179,1,,1,0
180,,0,0,0
181,,0,0,0
182,,0,0,0
183,1,,1,0
184,,0,0,0
185,3,,2,1
186,2,,2,0
187,1,,1,0
188,,0,0,0
189,,1,0,1
190,0,,0,0
191,0,,0,0
192,1,,1,0
193,4,,3,1
194,0,,0,0
195,,0,0,0
196,1,,1,0
197,,0,0,0
198,0,,0,0
199,2,,0,2
200,0,,0,0
201,,1,1,0
202,1,,0,1
203,,1,1,0
204,1,,1,0
205,3,,3,0
206,2,,1,1
207,0,,0,0
208,1,,1,0
209,0,,0,0
210,,0,0,0
211,1,,1,0
212,3,,3,0
213,2,,2,0
214,0,,0,0
215,0,,0,0
216,,2,2,0
217,0,,0,0
218,1,,0,1
219,,0,0,0
220,,1,1,0
221,,0,0,0
222,1,,1,0
223,1,,1,0
224,,0,0,0
225,,0,0,0
226,,0,0,0
227,,2,2,0
228,4,,2,2
229,0,,0,0
230,4,,4,0
