,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,2,,0,2
2,0,,0,0
3,,1,0,1
4,0,,0,0
5,0,,0,0
6,3,,0,3
7,0,,0,0
8,0,,0,0
9,1,,0,1
10,5,,0,5
11,0,,0,0
12,0,,0,0
13,0,,0,0
14,0,,0,0
15,0,,0,0
16,0,,0,0
17,2,,0,2
18,1,,0,1
19,2,,0,2
20,3,,0,3
21,0,,0,0
22,0,,0,0
23,,0,0,0
24,0,,0,0
25,,0,0,0
26,0,,0,0
27,2,,0,2
28,1,,0,1
29,,0,0,0
30,,1,0,1
31,0,,0,0
32,0,,0,0
33,0,,0,0
34,0,,0,0
35,,0,0,0
36,,0,0,0
37,0,,0,0
38,1,,0,1
39,0,,0,0
40,,0,0,0
41,,0,0,0
42,0,,0,0
43,1,,0,1
44,1,,0,1
45,,0,0,0
46,1,,0,1
47,0,,0,0
48,0,,0,0
49,2,,0,2
50,0,,0,0
51,0,,0,0
52,2,,0,2
53,,0,0,0
54,0,,0,0
55,0,,0,0
56,,2,0,2
57,,0,0,0
58,1,,0,1
59,0,,0,0
60,0,,0,0
61,0,,0,0
62,0,,0,0
63,1,,0,1
64,2,,0,2
65,,0,0,0
66,1,,0,1
67,0,,0,0
68,0,,0,0
69,1,,0,1
70,1,,0,1
71,2,,0,2
72,4,,0,4
73,0,,0,0
74,1,,0,1
75,0,,0,0
76,0,,0,0
77,1,,0,1
78,,2,0,2
79,0,,0,0
80,0,,0,0
81,1,,0,1
82,0,,0,0
83,0,,0,0
84,0,,0,0
85,0,,0,0
86,,1,0,1
87,0,,0,0
88,0,,0,0
89,0,,0,0
90,0,,0,0
91,,0,0,0
92,,0,0,0
93,0,,0,0
94,,0,0,0
95,0,,0,0
96,0,,0,0
97,0,,0,0
98,4,,0,4
99,1,,0,1
100,0,,0,0
101,1,,0,1
102,3,,0,3
103,0,,0,0
104,1,,0,1
105,0,,0,0
106,0,,0,0
107,0,,0,0
108,0,,0,0
109,0,,0,0
110,,2,0,2
111,,0,0,0
112,0,,0,0
113,2,,0,2
114,0,,0,0
115,4,,0,4
116,1,,0,1
117,0,,0,0
118,0,,0,0
119,,1,0,1
120,1,,0,1
121,0,,0,0
122,0,,0,0
123,0,,0,0
124,0,,0,0
125,5,,0,5
126,0,,0,0
127,1,,0,1
128,0,,0,0
129,0,,0,0
130,0,,0,0
131,0,,0,0
132,0,,0,0
133,0,,0,0
134,0,,0,0
135,0,,0,0
136,0,,0,0
137,2,,0,2
138,1,,0,1
139,0,,0,0
140,,0,0,0
141,2,,0,2
142,0,,0,0
143,,0,0,0
144,1,,0,1
145,2,,0,2
146,0,,0,0
147,2,,0,2
148,0,,0,0
149,0,,0,0
150,0,,0,0
151,0,,0,0
152,1,,0,1
153,1,,0,1
154,3,,0,3
155,1,,0,1
156,,0,0,0
157,0,,0,0
158,,2,0,2
159,0,,0,0
160,1,,0,1
161,0,,0,0
162,0,,0,0
163,0,,0,0
164,1,,0,1
165,0,,0,0
166,0,,0,0
167,0,,0,0
168,0,,0,0
169,,1,0,1
170,0,,0,0
171,1,,0,1
172,,0,0,0
173,,0,0,0
174,2,,0,2
175,3,,0,3
176,0,,0,0
