,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,0,,0,0
1,0,,0,0
2,,1,0,1
3,,0,0,0
4,0,,0,0
5,0,,0,0
6,0,,0,0
7,4,,0,4
8,0,,0,0
9,0,,0,0
10,1,,0,1
11,0,,0,0
12,,0,0,0
13,0,,0,0
14,0,,0,0
15,0,,0,0
16,1,,0,1
17,1,,0,1
18,0,,0,0
19,0,,0,0
20,,0,0,0
21,0,,0,0
22,0,,0,0
23,0,,0,0
24,5,,0,5
25,,0,0,0
26,3,,0,3
27,0,,0,0
28,0,,0,0
29,0,,0,0
30,0,,0,0
31,,0,0,0
32,1,,0,1
33,2,,0,2
34,1,,0,1
35,0,,0,0
36,1,,0,1
37,0,,0,0
38,0,,0,0
39,0,,0,0
40,,1,0,1
41,2,,0,2
42,3,,0,3
43,0,,0,0
44,0,,0,0
45,3,,0,3
46,,0,0,0
47,,0,0,0
48,,2,0,2
49,3,,0,3
50,0,,0,0
51,2,,0,2
52,0,,0,0
53,0,,0,0
54,2,,0,2
55,,0,0,0
56,0,,0,0
57,0,,0,0
58,2,,0,2
59,4,,0,4
60,2,,0,2
61,0,,0,0
62,0,,0,0
63,0,,0,0
64,0,,0,0
65,0,,0,0
66,3,,0,3
67,1,,0,1
68,0,,0,0
69,,0,0,0
70,2,,0,2
71,3,,0,3
72,0,,0,0
73,,0,0,0
74,0,,0,0
75,1,,0,1
76,1,,0,1
77,0,,0,0
78,,1,0,1
79,0,,0,0
80,,0,0,0
81,0,,0,0
82,1,,0,1
83,3,,0,3
84,2,,0,2
85,3,,0,3
86,0,,0,0
87,0,,0,0
88,2,,0,2
89,0,,0,0
90,,0,0,0
91,0,,0,0
92,0,,0,0
93,0,,0,0
94,0,,0,0
95,0,,0,0
96,,0,0,0
97,2,,0,2
98,,1,0,1
99,0,,0,0
100,0,,0,0
101,0,,0,0
102,0,,0,0
103,0,,0,0
104,,0,0,0
105,0,,0,0
106,0,,0,0
107,,1,0,1
108,4,,0,4
109,1,,0,1
110,0,,0,0
111,1,,0,1
112,0,,0,0
113,0,,0,0
114,0,,0,0
115,1,,0,1
116,0,,0,0
117,0,,0,0
118,0,,0,0
119,0,,0,0
120,1,,0,1
121,0,,0,0
122,0,,0,0
123,0,,0,0
124,0,,0,0
125,,0,0,0
126,,0,0,0
127,4,,0,4
128,0,,0,0
129,0,,0,0
130,,1,0,1
131,0,,0,0
132,0,,0,0
133,0,,0,0
134,0,,0,0
135,0,,0,0
136,0,,0,0
137,0,,0,0
138,2,,0,2
139,1,,0,1
140,0,,0,0
141,0,,0,0
142,,1,0,1
143,0,,0,0
144,0,,0,0
145,0,,0,0
146,0,,0,0
147,3,,0,3
148,0,,0,0
149,1,,0,1
150,,1,0,1
151,1,,0,1
152,0,,0,0
153,0,,0,0
154,0,,0,0
155,0,,0,0
156,0,,0,0
157,0,,0,0
158,0,,0,0
159,0,,0,0
160,0,,0,0
161,0,,0,0
162,,0,0,0
163,0,,0,0
164,1,,0,1
165,,0,0,0
166,2,,0,2
167,3,,0,3
168,0,,0,0
169,1,,0,1
170,1,,0,1
171,0,,0,0
172,1,,0,1
173,1,,0,1
174,0,,0,0
175,0,,0,0
176,1,,0,1
177,0,,0,0
178,0,,0,0
179,0,,0,0
180,0,,0,0
181,,0,0,0
182,1,,0,1
183,0,,0,0
184,,0,0,0
185,0,,0,0
186,0,,0,0
187,0,,0,0
188,0,,0,0
189,0,,0,0
190,,3,0,3
191,,1,0,1
192,2,,0,2
193,,1,0,1
194,3,,0,3
195,0,,0,0
196,1,,0,1
197,0,,0,0
198,0,,0,0
199,0,,0,0
200,0,,0,0
201,0,,0,0
202,0,,0,0
203,0,,0,0
